,BasisOfRec,Binomial,CatalogNo,Citation,CollectID,Compiler,Data_sens,Dec_Lat,Dec_Long,Dist_comm,Event_Year,Origin,Presence,Seasonal,Sens_comm,SpatialRef,YrCompiled,recordedBy
14710,PRESERVED_SPECIMEN,Naucleopsis naga,2769966,GBIF,Silverstone-Sopkin 9048,Manuel Vargas,,-0.67166,-78.07916,"Reserva Ecológica Los Ilinizas, sector El Oriente, acceso desde La Carmela, Cordillera Occidental, vertiente occidental.",2003.0,1,1,1,,WGS84,2019,Philip A. Silverstone-Sopkin|N. Paz|A. Giraldo|Marco Cerna
15395,PRESERVED_SPECIMEN,Naucleopsis naga,2983681,GBIF,Dodson 10240,Manuel Vargas,,-0.8694440000000001,-79.111111,3 km E of El Palmar on Quevedo-Latacunga road.,1980.0,1,1,1,,WGS84,2019,Calaway H. Dodson|Alwyn H. Gentry
15598,PRESERVED_SPECIMEN,Naucleopsis naga,3017600,GBIF,Folsom 9686,Manuel Vargas,,10.43138,-84.00361,La Selva Biological Station.,1981.0,1,1,1,,WGS84,2019,James P. Folsom
15639,PRESERVED_SPECIMEN,Naucleopsis naga,3045509,GBIF,Guzmán 2223,Manuel Vargas,,11.12083,-84.35110999999999,"Municipio ""el Castillo,"" Comunidad Las Maravillas 5 km al sur",2004.0,1,1,1,,WGS84,2019,R. Guzmán
15740,PRESERVED_SPECIMEN,Naucleopsis naga,3092932,GBIF,Forero 7334,Manuel Vargas,,4.889107,-76.282103,"Hoya del Rio Torito (afluente del Rio Hábita), declive occidental. En bosque.",1980.0,1,1,1,,WGS84,2019,Enrique  Forero|Roberto Jaramillo M.|Josefina Espina Z.|Pablo A. Palacios H.
15744,PRESERVED_SPECIMEN,Naucleopsis naga,3093636,GBIF,Gentry 28636,Manuel Vargas,,7.684127,-77.730465,"Alto de Nique, southernmost peak of Cerro Pirre massif, cloud forest exactly on Panama/Colombia border.",1980.0,1,1,1,,WGS84,2019,Alwyn H. Gentry|Enrique  Forero|Michael O. Dillon|Enrique  Rentería A.|Laurence E. Skog|Mario Sousa S.|David B. Lellinger
15745,PRESERVED_SPECIMEN,Naucleopsis naga,3094063,GBIF,Betancur B. 903,Manuel Vargas,,6.9,-75.13333,"Vereda ""El Oso,"" 13-16 Kms. de Amalfi a Medellín, Cordillera Central, bh-PM.",1988.0,1,1,1,,WGS84,2019,Julio C. Betancur B.|Francisco J. Roldán|Omar D. Escobar
16813,PRESERVED_SPECIMEN,Naucleopsis naga,3468034,GBIF,Aguilar Fernández RA007862,Manuel Vargas,,10.43138,-84.00361,La Selva Biological Station. Jardines de Laboratorios,2003.0,1,1,1,,WGS84,2019,Reinaldo Aguilar
18105,PRESERVED_SPECIMEN,Naucleopsis naga,704244,GBIF,Aulestia 539,Manuel Vargas,,1.133333,-78.55,Parroquia Mataje. Reserva Etnica Awá. Centro Mataje. Bosque húmedo Tropical.,1992.0,1,1,1,,WGS84,2019,"Carlos Aulestia|Galo A. Tipaz|María Burbano|Cantincuz, Belizario"
18115,PRESERVED_SPECIMEN,Naucleopsis naga,705275,GBIF,Aulestia 1016,Manuel Vargas,,1.13333,-78.6,Reserva Etnica Awá. Parroquia Ricaurte. Centro Pambilar. Bosque Pluvial Tropical. Bosque primario.,1993.0,1,1,1,,WGS84,2019,Carlos Aulestia|Milton Aulestia
18118,PRESERVED_SPECIMEN,Naucleopsis naga,705344,GBIF,Herrera Chacón 2674,Manuel Vargas,,9.78,-83.14,"Cantón de Limón. El Progreso, siguiendo el sendero de la avioneta, por la fila hasta los 1700 m. Fila Matama. Valle de La Estrella.",1989.0,1,1,1,,WGS84,2019,Gerardo Herrera Ch.|Abelardo Chacón
18119,PRESERVED_SPECIMEN,Naucleopsis naga,705551,GBIF,Gentry 59669,Manuel Vargas,,1.08333,-78.01666,"La Planada Reserve, near Ricaurte. Cloud forest.",1987.0,1,1,1,,WGS84,2019,Alwyn H. Gentry|Olga Salazar de Benavides|Phillip Keating
18141,PRESERVED_SPECIMEN,Naucleopsis naga,707217,GBIF,McPherson 9718,Manuel Vargas,,8.779167,-82.186111,"Vicinity of Fortuna Dam, below pass on Chiriquí Grande road. [Coordinates on orginal label: c. 8º45'N, 82º15'W].",1986.0,1,1,1,,WGS84,2019,Gordon McPherson
18144,PRESERVED_SPECIMEN,Naucleopsis naga,707348,GBIF,Faber-Langendoen 881,Manuel Vargas,,3.83333,-77.16666,"Bajo Calima Concession. Ca 16 km NW of Buenaventura, at end of Gasolina Rd., Juanchaco area, BV-82 primary wet tropical forest on 20-45º slopes yellow clay over alluvial soils substrate.",1987.0,1,1,1,,WGS84,2019,Donald Faber-Langendoen|Eulises Rentería|Miryam Monsalve B.
18149,PRESERVED_SPECIMEN,Naucleopsis naga,707651,GBIF,Faber-Langendoen 635,Manuel Vargas,,3.83333,-77.16666,"Bajo Calima Concession. Ca 16 km NW of Buenaventura, 1 km from end of Gasolina Rd. Juanchaco Area 4 month old site after clearcutting yellow clay on alluvial substrate, 20-45º slopes.",1987.0,1,1,1,,WGS84,2019,Donald Faber-Langendoen|Enrique  Rentería A.
18150,PRESERVED_SPECIMEN,Naucleopsis naga,708083,GBIF,Liesner 26012,Manuel Vargas,,15.7,-86.85,"Campamento Quebrada Grande ca. 10 km south west of La Ceiba.  At base of north slope of Pico Bonito, from camp to 1 km east of camp.",1993.0,1,1,1,,WGS84,2019,Ronald L. Liesner|Darío Mejía
18170,PRESERVED_SPECIMEN,Naucleopsis naga,709996,GBIF,Rubio 1190,Manuel Vargas,,0.933333,-78.6,"Reserva Etnica Awá. Cañon del Río Mira, 10 km al oeste de Alto Tambo. Comunidad ""La Union"". Bosque muy húmedo Tropical.",1991.0,1,1,1,,WGS84,2019,Daniel Rubio|Carlos Quelal|Cleto Pai
18174,PRESERVED_SPECIMEN,Naucleopsis naga,710654,GBIF,Boyle 2099,Manuel Vargas,,1.0333299999999999,-78.25,"Río San Juan valley, 4 hour walk below Chical, at Ortiz ranch between Peñas Blancas and El Pailón.  Known locally as Goaltal.  North-facing slope below ridge crest above Río San Juan.  Primary Wet to Pluvial Premontane Forest, heavily laden with epiphytes.",1993.0,1,1,1,,WGS84,2019,"Brad Boyle|A. Butler|Lloyd, E."
18176,PRESERVED_SPECIMEN,Naucleopsis naga,711073,GBIF,Palacios Cuenca 9691,Manuel Vargas,,0.28333,-78.21666,Norte del Carmen. Camino a Chical. Bosque primario alterado.,1992.0,1,1,1,,WGS84,2019,Walter A. Palacios|Galo A. Tipaz|Edgar Gudiño|S. Bibiana Cuamacás
18177,PRESERVED_SPECIMEN,Naucleopsis naga,711067,GBIF,Palacios Cuenca 9674,Manuel Vargas,,0.85,-78.21666,El Carmen. Camino hacia Chical. Arboles dejados en potreros.,1992.0,1,1,1,,WGS84,2019,Walter A. Palacios|Galo A. Tipaz|Edgar Gudiño|S. Bibiana Cuamacás
18179,PRESERVED_SPECIMEN,Naucleopsis naga,711497,GBIF,Moreno 26751,Manuel Vargas,,11.04166,-84.46666,Boca de Sábalo; bosque siempreverde,1987.0,1,1,1,,WGS84,2019,P. P. Moreno
18181,PRESERVED_SPECIMEN,Naucleopsis naga,711597,GBIF,Gentry 65463,Manuel Vargas,,3.6333300000000004,-76.55,"El Silencio, Hacienda Himalaya, Cordillera Occidental W of Yumbo. TRANSECT 2",1989.0,1,1,1,,WGS84,2019,Alwyn H. Gentry|Rosalba Ruiz|Stella Sarria|C. Galvis
18185,PRESERVED_SPECIMEN,Naucleopsis naga,711851,GBIF,Gentry 65531,Manuel Vargas,,3.96666,-76.96666,"Bajo Calima, Dindo area.",1989.0,1,1,1,,WGS84,2019,Alwyn H. Gentry|et al.
18208,PRESERVED_SPECIMEN,Naucleopsis naga,713504,GBIF,Stevens 24283,Manuel Vargas,,10.683333,-83.633333,"Cerro Coronel, E of Laguna Danto.",1986.0,1,1,1,,WGS84,2019,W. D. Stevens|O.M. Montiel J.
18211,PRESERVED_SPECIMEN,Naucleopsis naga,713796,GBIF,Stevens 24826,Manuel Vargas,,10.683333,-83.633333,"Cerro Coronel, E of Laguna Danto.",1987.0,1,1,1,,WGS84,2019,W. D. Stevens|Gerardo Herrera Ch.|O.M. Montiel J.
18213,PRESERVED_SPECIMEN,Naucleopsis naga,714051,GBIF,Tipaz 1394,Manuel Vargas,,1.0,-78.4,Parroquia Tobar Donoso. Sector Sabalera. Reserva Indígena Awá. Bosque primario Noreste Casa Comunal.,1992.0,1,1,1,,WGS84,2019,Galo A. Tipaz|Jorge Zuleta|N. Guanga
18215,PRESERVED_SPECIMEN,Naucleopsis naga,714105,GBIF,Tipaz 1865,Manuel Vargas,,0.88333,-78.41666,Parroquia Tobar Donoso. Reserva Indígena Awá. Centro El Baboso.   Bosque primario. Bosque muy húmedo Premontano.,1992.0,1,1,1,,WGS84,2019,Galo A. Tipaz|Milton Tirado|Carlos Aulestia|Neill Gale|Patriciño Ortiz
18216,PRESERVED_SPECIMEN,Naucleopsis naga,714099,GBIF,Tipaz 1811,Manuel Vargas,,0.88333,-78.41666,Parroquia Tobar Donoso. Reserva Indígena Awá. Centro El Baboso.   Bosque primario. Bosque muy húmedo Premontano.,1992.0,1,1,1,,WGS84,2019,Galo A. Tipaz|Milton Tirado|Carlos Aulestia|Neill Gale|Patriciño Ortiz
18220,PRESERVED_SPECIMEN,Naucleopsis naga,714141,GBIF,Aguilar Fernández 167,Manuel Vargas,,10.40277,-84.05833,"Parque Nacional Braulio Carrillo, Estación Magsasay",1991.0,1,1,1,,WGS84,2019,Reinaldo Aguilar|Molly Cummings|Harold F. Greeney
18224,PRESERVED_SPECIMEN,Naucleopsis naga,714314,GBIF,Vargas Ramírez 148,Manuel Vargas,,10.283333,-84.033333,"Rara Avis, ca. 15 km al suroeste de Horquetas. Alrededores del Hotel y Quebradita ""Charral"". Bosque primario y secundario.",1989.0,1,1,1,,WGS84,2019,Orlando Vargas
18229,PRESERVED_SPECIMEN,Naucleopsis naga,714455,GBIF,Gentry 78539,Manuel Vargas,,10.43333,-84.01666,"La Selva, Río Sarapiqui near Puerto Viejo, tropical wet forest, junction SSO and LOC Trails. Transect 3.",1993.0,1,1,1,,WGS84,2019,Alwyn H. Gentry|Rosa Ortiz
18231,PRESERVED_SPECIMEN,Naucleopsis naga,714491,GBIF,Gentry 78530,Manuel Vargas,,10.43333,-84.01666,"La Selva, Río Sarapiqui near Puerto Viejo, tropical wet forest, junction SSO and LOC Trails. Transect 3.",1993.0,1,1,1,,WGS84,2019,Alwyn H. Gentry|Rosa Ortiz
18232,PRESERVED_SPECIMEN,Naucleopsis naga,714461,GBIF,Gentry 78638,Manuel Vargas,,10.43333,-84.01666,"La Selva, Río Sarapiquí near Puerto Viejo, tropical wet forest, junction SSO and LOC Trails, Transect 10",1993.0,1,1,1,,WGS84,2019,Alwyn H. Gentry|Rosa Ortiz
18233,PRESERVED_SPECIMEN,Naucleopsis naga,714479,GBIF,Gentry 53156,Manuel Vargas,,3.5,-76.58333,"Santa Helena, above Topacio, edge of Los Farallones de Cali National Park. Trigonobalanus forest. (non-transect).",1985.0,1,1,1,,WGS84,2019,Alwyn H. Gentry|Miryam Monsalve B.
18234,PRESERVED_SPECIMEN,Naucleopsis naga,714485,GBIF,Gentry 78519,Manuel Vargas,,10.43333,-84.01666,"La Selva, Río Sarapiqui near Puerto Viejo, tropical wet forest, junction SSO and LOC Trails. Transect 2.",1993.0,1,1,1,,WGS84,2019,Alwyn H. Gentry|Rosa Ortiz
18241,PRESERVED_SPECIMEN,Naucleopsis naga,715065,GBIF,Boyle 1423,Manuel Vargas,,10.332778,-84.078889,"Parque Nacional Braulio Carrillo, Puesto El Ceibo, gently sloping area just above the steep rim of the Río Peje gorge on the west side, along side path that goes from guard house to water supply intake, about 15 minutes uphill.",1992.0,1,1,1,,WGS84,2019,Brad Boyle
18584,PRESERVED_SPECIMEN,Naucleopsis naga,FMB-45559,GBIF,2774,Manuel Vargas,,1.156389,-78.0025,Vía El Hondón,1997.0,1,1,1,,WGS84,2019,"Herrera, G. | Bittner, Jens"
18586,PRESERVED_SPECIMEN,Naucleopsis naga,FMB-45883,GBIF,9562,Manuel Vargas,,1.171667,-77.0025,"Siguiendo el camino entre el Mirador y la laguna, bajando a Chucunés",1997.0,1,1,1,,WGS84,2019,"Gerardo, H. | Bittner, Jens"
18686,PRESERVED_SPECIMEN,Naucleopsis naga,FMB-69350,GBIF,863,Manuel Vargas,,1.1514719999999998,-77.995778,Ricaurte,2004.0,1,1,1,,WGS84,2019,"Gil-Ch., Iván | Ortiz, L."
18763,PRESERVED_SPECIMEN,Naucleopsis naga,IAvH-CT-1464,GBIF,JPM 10,Manuel Vargas,,1.1522219999999999,-77.985556,"Reserva Natural La Planada, parcela permanente Instituto Humboldt",2002.0,1,1,1,,WGS84,2019,"Palacio-Mejía, Juan-D."
18927,PRESERVED_SPECIMEN,Naucleopsis naga,U.1428407,GBIF,,Manuel Vargas,,10.416667,-83.983333,,,1,1,1,,WGS84,2019,Burger WC; Matta U
19812,PRESERVED_SPECIMEN,Naucleopsis naga,361235a,GBIF,4367,Manuel Vargas,,1.2991030000000001,-78.084362,"Vereda El Barro, Reserva Natural Río Ñambí.",,1,1,1,,WGS84,2019,J. Betancur
24791,PRESERVED_SPECIMEN,Naucleopsis naga,53539,GBIF,,Manuel Vargas,,10.41,-83.98,"Original wet forest and Cocoa plantation on the property of Dr. L. Holdridge, about 2 km. upstream on the Rio Puerto Viejo.",1967.0,1,1,1,,WGS84,2019,"Burger, William"
24792,PRESERVED_SPECIMEN,Naucleopsis naga,71866,GBIF,,Manuel Vargas,,10.43,-84.01,Finca La Selva. Holdridge Arboretum tag nº631.,1974.0,1,1,1,,WGS84,2019,"Hartshorn, Gary S."
24793,PRESERVED_SPECIMEN,Naucleopsis naga,104714,GBIF,,Manuel Vargas,,10.43,-84.03,"Finca La Selva, the OTS Field Station on the Río Puerto Viejo just E of its junction with the Río Sarapiquí.  In forest in western 1/2 of new property.",1982.0,1,1,1,,WGS84,2019,"Hammel, Barry E."
24794,PRESERVED_SPECIMEN,Naucleopsis naga,134237,GBIF,,Manuel Vargas,,10.68,-83.63,"Cerro Coronel, E of Laguna Danto. Tall evergreen forest on gentle to moderately stee slope.",1986.0,1,1,1,,WGS84,2019,"Stevens, Warren D."
24795,PRESERVED_SPECIMEN,Naucleopsis naga,147699,GBIF,,Manuel Vargas,,9.78,-83.14,"El Progreso, siguiendo el sendero de la avioneta, por la fila hasta los 1700 m. Fila Matama.",1989.0,1,1,1,,WGS84,2019,"Herrera, Gerardo"
24796,PRESERVED_SPECIMEN,Naucleopsis naga,149482,GBIF,,Manuel Vargas,,10.28,-84.03,"Rara Avis, ca. 15 km al suroeste de Horquetas. Alrededores del Hotel y Quebradita ""Charral"". Bosque  primario y secundario.",1989.0,1,1,1,,WGS84,2019,"Vargas, Orlando"
24797,PRESERVED_SPECIMEN,Naucleopsis naga,161719,GBIF,,Manuel Vargas,,10.16,-83.95,P.N. Braulio Carrillo Bosque primario. Sendero La Botella.,1993.0,1,1,1,,WGS84,2019,"Morales, Juan Francisco"
24798,PRESERVED_SPECIMEN,Naucleopsis naga,172825,GBIF,,Manuel Vargas,,8.71,-83.51,"Aguabuena, 3.5 km W of Rincón. Four-hectare permanent sample plot 1 km N of BOSCOSA station in well-drained undulating terrain with slopes of 15º-35º. Tall primary forest with many palms and large lianas. Characteristic species: Symphonia, Carapa, Brosi",1992.0,1,1,1,,WGS84,2019,"Thomsen, Karsten"
24799,PRESERVED_SPECIMEN,Naucleopsis naga,178769,GBIF,,Manuel Vargas,,10.51,-83.71,"El Cedral, 26 km N of Cariari, on the farm of Mario Chavarría P. One-ha sample plot in rather tall forest on undulating ground with swampy depressions, Dominance of Pentachlethra macroloba (41% of basal ara). Also common: Micropholis crotonoides, Licari",1994.0,1,1,1,,WGS84,2019,"Thomsen, Karsten"
24800,PRESERVED_SPECIMEN,Naucleopsis naga,179036,GBIF,,Manuel Vargas,,10.33,-83.6,"Pueblo Nuevo, 17 km NE of Guácimo, on the farm of Bernardo Herrera M.",1994.0,1,1,1,,WGS84,2019,"Thomsen, Karsten"
24801,PRESERVED_SPECIMEN,Naucleopsis naga,204701,GBIF,,Manuel Vargas,,10.63,-83.68,"Zapato Dos, ca.20 km NW of Tortuguero village. On farm of Ronulfo Vargas. One-ha sample plot in tall forest on level ground, dominated by Pentaclethra macroloba (31% of basal area) Brosimun lactescens and Iriartea. Understorey dominated by Protium pitti",1995.0,1,1,1,,WGS84,2019,"Thomsen, Karsten"
24802,PRESERVED_SPECIMEN,Naucleopsis naga,209281,GBIF,,Manuel Vargas,,10.48,-83.71,Palmitas. El Triángulo. Las Brisas. Finca de Guillermo Acosta.,1997.0,1,1,1,,WGS84,2019,"Estrada, Armando"
24803,PRESERVED_SPECIMEN,Naucleopsis naga,220262,GBIF,,Manuel Vargas,,9.42,-83.58,"P. N. Chirripó Cuenca del Térraba-Sierpe. Sendero a Chucuyo, colectado en charral y bosque.",1997.0,1,1,1,,WGS84,2019,"Alfaro, Evelio"
