,BasisOfRec,Binomial,CatalogNo,Citation,CollectID,Compiler,Data_sens,Dec_Lat,Dec_Long,Dist_comm,Event_Year,Origin,Presence,Seasonal,Sens_comm,SpatialRef,YrCompiled,recordedBy
19355,PRESERVED_SPECIMEN,Reinhardtia koschnyana,284424,GBIF,,Manuel Vargas,,7.63329,-76.9123,"carretera panamericana, 1 km antes de lomas aisladas.",1982.0,1,1,1,,WGS84,2019,"Bernal, R."
19356,PRESERVED_SPECIMEN,Reinhardtia koschnyana,107478,GBIF,,Manuel Vargas,,7.58683,-76.6341,"El Tigre,entre Villa Arteaga y Chigorodo.",1961.0,1,1,1,,WGS84,2019,"Cuatrecasas, J."
19357,PRESERVED_SPECIMEN,Reinhardtia koschnyana,290144,GBIF,,Manuel Vargas,,7.5978699999999995,-76.8278,"carretera Tapon del Darien, sector Rio Leon-Lomas aisladas. Km 23 (14kms despues de Barranquillita).",1981.0,1,1,1,,WGS84,2019,"Brand, J."
19358,PRESERVED_SPECIMEN,Reinhardtia koschnyana,275067,GBIF,,Manuel Vargas,,7.5978699999999995,-76.8278,"carretera Tapon del Darien,sector Rio leon-lomas aisladas. km 23 (14kms despues de Barranquillita).",1981.0,1,1,1,,WGS84,2019,"Brand, J."
19359,PRESERVED_SPECIMEN,Reinhardtia koschnyana,293411,GBIF,,Manuel Vargas,,7.65333,-76.9603,"Municipio de Turbo (Ant), corregimiento de Lomas Aisladas. 50 m.s.n.m.",1985.0,1,1,1,,WGS84,2019,"Rentería A., E."
19360,PRESERVED_SPECIMEN,Reinhardtia koschnyana,290143,GBIF,,Manuel Vargas,,7.60635,-76.8545,"carretera Tapon del Darien, sector rio Leon-lomas aisladas. Km 37.",1984.0,1,1,1,,WGS84,2019,"Brand, J."
25388,PRESERVED_SPECIMEN,Reinhardtia koschnyana,74141,GBIF,,Manuel Vargas,,10.71,-84.8,"Low tropical rainforest, with palms prominent in understory. Vicinity of Guatuso de San Rafael (on Rio Frio).",1949.0,1,1,1,,WGS84,2019,"Holm, Richard W."
25389,PRESERVED_SPECIMEN,Reinhardtia koschnyana,153292,GBIF,,Manuel Vargas,,8.01,-77.73,"Darien. Parque Nacional del Darien. Estación Rancho Frío at N Base of Cerro Pirre, ca. 9 km S of El Real, in forest along quebrada Perisenico. Primary forest with Jessenia bataua, Astrocaryum standleyanum, Phytelephas and Brownea.",1987.0,1,1,1,,WGS84,2019,"Nevers, Greg de"
26397,PRESERVED_SPECIMEN,Reinhardtia koschnyana,275070,GBIF,455,Manuel Vargas,,7.626219,-76.93348,"Carretera Panamericana, Tapón del Darién, 1 kilómetro antes de Lomas Aisladas.",1982.0,1,1,1,,WGS84,2019,R. Bernal
26398,PRESERVED_SPECIMEN,Reinhardtia koschnyana,275067,GBIF,126,Manuel Vargas,,7.590446000000001,-76.81518299999999,"Carretera Panamericana, Tapón del Darién, sector Río León - Lomas Aisladas, kilómetro 23 (14 kilómetros después de Barranquillita).",1981.0,1,1,1,,WGS84,2019,Jorge Brand
26453,PRESERVED_SPECIMEN,Reinhardtia koschnyana,284424,GBIF,450,Manuel Vargas,,7.626219,-76.93348,"Carretera Panamericana, Tapón del Darién, 1 kilómetro antes de Lomas Aisladas.",1982.0,1,1,1,,WGS84,2019,R. Bernal
26487,PRESERVED_SPECIMEN,Reinhardtia koschnyana,290143,GBIF,928,Manuel Vargas,,7.635244,-76.95222,"Carretera Panamericana, Tapón del Darién, sector Río León - Lomas Aisladas, kilómetro 37.",1984.0,1,1,1,,WGS84,2019,Jorge Brand
26488,PRESERVED_SPECIMEN,Reinhardtia koschnyana,290144,GBIF,126,Manuel Vargas,,7.590446000000001,-76.81518299999999,"Carretera Panamericana, Tapón del Darién, sector Río León - Lomas Aisladas, kilómetro 23 (14 kilómetros después de Barranquillita).",1981.0,1,1,1,,WGS84,2019,Jorge Brand
26509,PRESERVED_SPECIMEN,Reinhardtia koschnyana,293411,GBIF,3488,Manuel Vargas,,7.611055,-76.950968,Sin Datos.,1985.0,1,1,1,,WGS84,2019,E. Rentería A.
35831,PRESERVED_SPECIMEN,Reinhardtia koschnyana,958508,GBIF,Danin 77-15-2,Manuel Vargas,,13.58,-84.32,Protected due to name conservation status,1977.0,1,1,1,,WGS84,2019,Avinoam Danin
37495,PRESERVED_SPECIMEN,Reinhardtia koschnyana,02324000,GBIF,8252,Manuel Vargas,,8.02,-77.73,Parque Nacional del Darién; Estacion Rancho Frío at N base of Cerro Pierre; ca. 9 km S of El Real; in forest along Quebrada Perisenico,1987.0,1,1,1,,WGS84,2019,G. C. de Nevers
39461,PRESERVED_SPECIMEN,Reinhardtia koschnyana,107478,GBIF,26133,Manuel Vargas,,7.58683,-76.63407,"Entre Villa Arteaga y Chigorodó, El Tigre.",1961.0,1,1,1,,WGS84,2019,José Cuatrecasas
41851,PRESERVED_SPECIMEN,Reinhardtia koschnyana,2611720,GBIF,de Nevers 4442A,Manuel Vargas,,9.32,-78.92,Protected due to name conservation status,1985.0,1,1,1,,WGS84,2019,Greg C. de Nevers|Heraclio Herrera
41953,PRESERVED_SPECIMEN,Reinhardtia koschnyana,180407,GBIF,66,Manuel Vargas,,6.623837,-76.60462,Finca La Mejía,2011.0,1,1,1,,WGS84,2019,Rivera A.
