,BasisOfRec,Binomial,CatalogNo,Citation,CollectID,Compiler,Data_sens,Dec_Lat,Dec_Long,Dist_comm,Event_Year,Origin,Presence,Seasonal,Sens_comm,SpatialRef,YrCompiled,recordedBy
43733,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:011216,GBIF,14302,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43752,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:012682,GBIF,20994,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43754,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:012812,GBIF,21099,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43760,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:013488,GBIF,21648,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43766,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:014176,GBIF,22161,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43774,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:015327,GBIF,23011,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43780,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:016507,GBIF,23948,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43782,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:016780,GBIF,24157,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43793,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:018338,GBIF,30404,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43798,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:018932,GBIF,30816,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43800,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:018931,GBIF,30816,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43815,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:021274,GBIF,32542,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43828,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:023931,GBIF,34445,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43829,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:023889,GBIF,34415,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43839,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:025359,GBIF,40593,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43840,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:025358,GBIF,40593,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43841,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:025364,GBIF,40598,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,,1,1,1,,WGS84,2019,
43842,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:025365,GBIF,40598,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43843,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:025444,GBIF,40642,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43844,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:026623,GBIF,41520,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43850,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:027719,GBIF,42320,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43853,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:027763,GBIF,42348,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43855,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:027762,GBIF,42348,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43873,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:029385,GBIF,43514,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43881,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:030382,GBIF,44195,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43882,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:030381,GBIF,44195,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43889,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:031236,GBIF,44798,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43890,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:032677,GBIF,50950,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43895,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:033375,GBIF,51476,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
